2026-08-29 21:43:36 | INFO | orchestrator | B-20260823-01 | - | Starting DAG esg_daily_ingestion for 2026-08-23 (trigger=seed)
2026-08-29 21:43:36 | INFO | dq | B-20260823-01 | esg_daily_ingestion.ingest_and_validate_file_task.B-20260823-01 | Check empty_file_check [PASS/CRITICAL] on file_ingestion_log.carbon_emissions
2026-08-29 21:43:36 | INFO | dq | B-20260823-01 | esg_daily_ingestion.ingest_and_validate_file_task.B-20260823-01 | Check checksum_validation [PASS/CRITICAL] on file_ingestion_log.carbon_emissions
2026-08-29 21:43:36 | INFO | dq | B-20260823-01 | esg_daily_ingestion.ingest_and_validate_file_task.B-20260823-01 | Check schema_header_validation [PASS/CRITICAL] on file_ingestion_log.carbon_emissions
2026-08-29 21:43:36 | INFO | dq | B-20260823-01 | esg_daily_ingestion.ingest_and_validate_file_task.B-20260823-01 | Check row_count_check [PASS/HIGH] on file_ingestion_log.carbon_emissions
2026-08-29 21:43:36 | INFO | ingest | B-20260823-01 | esg_daily_ingestion.ingest_and_validate_file_task.B-20260823-01 | Validated carbon_emissions_2026-08-23.csv (24 data rows)
2026-08-29 21:43:36 | INFO | ingest | B-20260823-01 | esg_daily_ingestion.ingest_and_validate_file_task.B-20260823-01 | Validating site_master_2026-08-23.csv (dataset=site_master)
2026-08-29 21:43:36 | INFO | dq | B-20260823-01 | esg_daily_ingestion.ingest_and_validate_file_task.B-20260823-01 | Check empty_file_check [PASS/CRITICAL] on file_ingestion_log.site_master
2026-08-29 21:43:36 | INFO | dq | B-20260823-01 | esg_daily_ingestion.ingest_and_validate_file_task.B-20260823-01 | Check checksum_validation [PASS/CRITICAL] on file_ingestion_log.site_master
2026-08-29 21:43:36 | INFO | dq | B-20260823-01 | esg_daily_ingestion.ingest_and_validate_file_task.B-20260823-01 | Check schema_header_validation [PASS/CRITICAL] on file_ingestion_log.site_master
2026-08-29 21:43:36 | INFO | dq | B-20260823-01 | esg_daily_ingestion.ingest_and_validate_file_task.B-20260823-01 | Check row_count_check [PASS/HIGH] on file_ingestion_log.site_master
2026-08-29 21:43:36 | INFO | ingest | B-20260823-01 | esg_daily_ingestion.ingest_and_validate_file_task.B-20260823-01 | Validated site_master_2026-08-23.csv (24 data rows)
2026-08-29 21:43:36 | INFO | ingest_and_validate_file_task | B-20260823-01 | esg_daily_ingestion.ingest_and_validate_file_task.B-20260823-01 | Task SUCCESS
2026-08-29 21:43:36 | INFO | etl | B-20260823-01 | esg_daily_ingestion.load_staging_task.B-20260823-01 | Loading energy_consumption_2026-08-23.csv into staging
2026-08-29 21:43:36 | INFO | etl | B-20260823-01 | esg_daily_ingestion.load_staging_task.B-20260823-01 | Staged energy_consumption_2026-08-23.csv: 22 valid / 2 rejected rows
2026-08-29 21:43:36 | INFO | etl | B-20260823-01 | esg_daily_ingestion.load_staging_task.B-20260823-01 | Loading carbon_emissions_2026-08-23.csv into staging
2026-08-29 21:43:36 | INFO | etl | B-20260823-01 | esg_daily_ingestion.load_staging_task.B-20260823-01 | Staged carbon_emissions_2026-08-23.csv: 24 valid / 0 rejected rows
2026-08-29 21:43:36 | INFO | etl | B-20260823-01 | esg_daily_ingestion.load_staging_task.B-20260823-01 | Loading site_master_2026-08-23.csv into staging
2026-08-29 21:43:36 | INFO | etl | B-20260823-01 | esg_daily_ingestion.load_staging_task.B-20260823-01 | Staged site_master_2026-08-23.csv: 24 valid / 0 rejected rows
2026-08-29 21:43:36 | INFO | load_staging_task | B-20260823-01 | esg_daily_ingestion.load_staging_task.B-20260823-01 | Task SUCCESS
2026-08-29 21:43:36 | INFO | dq | B-20260823-01 | esg_daily_ingestion.run_data_quality_checks_task.B-20260823-01 | Check null_check_mandatory [FAIL/HIGH] on staging_energy_data.site_id
